"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"200",368260710,2023-09-12 01:55:05,38.63639,-75.61486,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"201",368260710,2023-09-12 01:58:45,38.6364,-75.61481,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"202",368126820,2023-09-12 01:51:34,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"203",367492140,2023-09-12 01:55:55,38.2445,-75.85135,0,335.9,511,"LEXINGTON",NA,"WDF8172",90,NA,48,11,NA,NA,"B"
"204",338426241,2023-09-12 01:59:00,38.28693,-75.75878,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"205",368126820,2023-09-12 02:00:02,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"206",368260710,2023-09-12 01:57:26,38.63638,-75.61482,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"207",368126820,2023-09-12 01:57:23,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"208",368126820,2023-09-12 01:53:52,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"209",368126820,2023-09-12 01:58:33,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"210",368260710,2023-09-12 02:00:05,38.63638,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"211",368126820,2023-09-12 01:59:42,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"212",368260710,2023-09-12 01:56:14,38.63639,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"213",368126820,2023-09-12 02:01:13,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"214",368126820,2023-09-12 02:02:14,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"215",338426241,2023-09-12 02:01:52,38.28686,-75.7588,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"216",368260710,2023-09-12 02:03:44,38.63638,-75.61481,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"217",368260710,2023-09-12 02:02:35,38.6364,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"218",368126820,2023-09-12 02:03:22,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"219",338426241,2023-09-12 02:05:00,38.2869,-75.75882,0.2,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"220",368260710,2023-09-12 02:04:54,38.63639,-75.61483,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"221",368126820,2023-09-12 02:04:42,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"222",368260710,2023-09-12 02:06:05,38.63641,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"223",368260710,2023-09-12 02:01:25,38.63638,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"224",368260710,2023-09-12 02:07:16,38.63641,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"225",368126820,2023-09-12 02:05:53,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"226",368126820,2023-09-12 02:07:13,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"227",338426241,2023-09-12 02:07:47,38.28694,-75.75884,0.6,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
